Nome: CODAJAS
Codigo Estacao: 82326
Latitude: -3.8411111
Longitude: -62.05527777
Altitude: 30.31
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2008-01-31;14;39,6;145,986436;145,986436;132,6;7,774194;25;354,6;null;null;32,519355;26,912258;24,012903;87,16129;5;1,784946;50,129032;
2008-02-29;0;42,7;132,435313;132,435313;107,9;7,91954;21;423;null;null;31,813793;25,970345;21,506897;89,672414;5;1,505747;47,356322;
2008-03-31;0;51,4;140,198502;140,198502;99;8,139785;26;321,8;null;null;31,748387;25,607097;20,583871;88,798387;5;1,860215;46,695652;
2008-04-30;0;50,4;135,346511;135,346511;132,5;6,977778;20;307,8;null;null;32,133333;26,004667;20,736667;90,966667;5;1,633333;47,955556;
2008-05-31;23;49,9;136,96176;136,96176;125,8;7,247312;25;365,3;null;null;30,896774;25,526452;20,729032;90,395161;5;1,934783;45,806452;
2008-06-30;0;57,2;134,701981;134,701981;176;6,3;17;182,3;null;null;31,8;25,947333;21,086667;89,641667;5;1,733333;54,122222;
2008-07-31;0;60,6;138,551868;112,591544;231;5,129032;8;56,7;null;null;33,006452;26,003226;20,309677;88,056452;5;1,516129;55,88172;
2008-08-31;0;95,1;140,489802;108,218482;238,1;4,849462;9;91;null;null;33,232258;26,415172;20,978571;88,701613;5;1,688172;53,032258;
2008-09-30;23;78,4;137,25939;137,25939;189;6,077778;17;152;null;null;32,51;26,545926;22,848148;88,741667;5;2,001111;47,055556;
2008-10-31;23;67,2;142,672552;142,672552;174,7;5,72043;14;187,3;null;null;32,145161;26,69871;23,029032;86,048387;5;1,956989;46,096774;
2008-11-30;23;57,7;139,430854;139,430854;145,6;6,866667;16;247,8;null;null;31,906667;26,562;23,616667;90,808333;5;2,144444;46,077778;
2008-12-31;23;66;144,957815;144,957815;170,3;7,354839;22;391,6;null;null;31,745161;26,7;23,593548;89,467742;5;2,064516;47,677419;
2009-01-31;0;48,9;142,120402;142,120402;130,3;7,763441;24;393;null;null;30,603226;25,991613;23,706452;91,596774;5;1,72043;48,043011;
2009-02-28;0;45,5;127,23362;127,23362;120,9;7,333333;23;482,7;null;null;30,839286;25,935;23,339286;92,071429;5;1,964286;46,714286;
2009-03-31;23;47,9;141,372969;141,372969;148,6;7,075269;21;329;null;null;31,509677;26,196774;23,503226;89,790323;5;2,139785;53,967742;
2009-04-30;18;46,7;135,754307;135,754307;111,8;7,488889;23;462,4;null;null;30,36;26,219333;23,77;90,708333;5;1,95;51,244444;
2009-05-31;0;50;138,50371;138,50371;135;6,731183;24;391;null;null;30,535484;26,154839;23,5;90,362903;5;1,677419;52,473118;
2009-06-30;0;48,6;132,927785;132,927785;138,5;6,788889;21;292;null;null;30,126667;26,129333;23,683333;88,958333;5;1,688889;52,633333;
2009-07-31;18;82,3;141,868153;100,127566;244,1;5,268817;10;34,2;null;null;32,222581;27,030968;23,935484;83,362903;5;1,723656;58,107527;
2009-08-31;0;99,4;144,736515;71,987583;256;4,419355;8;51,3;null;null;33,596774;27,621935;23,896774;82,491935;5;1,576087;58,11828;
2009-09-30;0;114,8;142,284669;96,646075;230,7;4,944444;7;91,3;null;null;34,286667;27,996667;23,866667;81,25;5;1,977778;55,588889;
2009-10-31;23;92,9;147,943511;85,977417;205,9;5,516129;10;82,1;null;null;33,851613;28,005806;24,358065;83,854839;3;1,913978;49,516129;
2009-11-30;14;90,7;145,692878;145,692878;199,9;5,522222;13;167,9;null;null;33,95;28,38;24,513333;84,666667;5;2,133333;51,611111;
2009-12-31;14;null;144,18444;144,18444;99,6;8,032258;24;519,3;null;null;30,574194;26,347742;23,887097;90,491935;5;2,075269;43,086022;
2010-01-31;14;null;145,581599;145,581599;158,6;7,354839;22;337,9;null;null;31,776667;26,718065;23,843333;88,346774;5;1,870968;52,311828;
2010-02-28;0;null;130,981873;130,981873;124,3;7,642857;22;186,5;null;null;31,642857;26,881429;24,264286;88,901786;5;1,892857;52,97619;
2010-03-31;0;null;146,268569;146,268569;169,3;7,225806;22;416,1;null;null;32,732258;27,392258;24,367742;87,725;5;1,688172;54,569892;
2010-04-30;0;65,8;136,841491;136,841491;131,4;7,244444;26;509,7;null;null;31,043333;26,604667;24,343333;90,058333;8;1,688889;48;
2010-05-31;0;67,3;141,48543;141,48543;142,5;6,236559;18;246,4;null;null;31,26;26,703871;23,906667;88,862903;5;1,784946;54,032258;
2010-06-30;0;57,1;136,492283;136,492283;217,8;5,733333;19;224,9;null;null;31,62;26,624667;23,386667;89,341667;5;1,555556;59,388889;
2010-07-31;23;65,7;137,041299;136,979329;207,3;5,763441;13;134,6;null;null;31,554839;25,611613;21,245161;84,419355;6;1,978495;57,010753;
2010-08-31;0;108,2;141,738746;90,291763;237;3,763441;4;23,3;null;null;33,754839;26,833548;21,741935;84,814516;3;1,516129;46,666667;
2010-09-30;0;66,8;140,816102;140,816102;214,8;5,911111;11;164,4;null;null;33,95;27,392667;23,043333;85,108333;5;1,813333;43,055556;
2010-10-31;32;74,8;null;null;207,1;6,217391;18;124,6;null;null;null;null;23,123333;86,691667;3,2;1,71087;51,72043;
2010-11-30;23;54,7;140,117306;140,117306;163,6;7,511111;19;297,9;null;null;32,148;26,6152;23,193333;88,175;5;1,842222;55,555556;
2010-12-31;23;44,9;143,419255;143,419255;167,3;7,580645;22;557,1;null;null;31,674194;26,201935;22,951613;90,733871;7;1,655914;52,795699;
2011-01-31;14;16,3;142,903456;142,903456;136,5;7,860215;23;469,4;null;null;30,980645;25,723226;22,909677;90,774194;5;1,666667;53,924731;
2011-02-28;0;25,1;127,530921;127,530921;127,7;7,761905;22;415,1;null;null;30,528571;25,367143;22,278571;90,925926;5;1,714286;54,166667;
2011-03-31;0;18,7;139,850639;139,850639;125,3;7,655914;21;326,3;null;null;30,825806;25,663226;22,787097;91,145161;9;1,634409;55,075269;
2011-04-30;0;29,1;133,92038;133,92038;132,9;7,3;22;393,5;null;null;30,283333;25,462667;22,563333;92,583333;5;1,422222;52,944444;
2011-05-31;0;12,6;139,247091;139,247091;167,2;7,021505;18;189,1;null;null;31,158065;26,216774;23,064516;91,58871;5;1,806452;57,043011;
2011-06-30;0;30,8;135,056338;135,056338;208,7;5,755556;18;142,8;null;null;31,73;26,362667;22,733333;92,025;5;1,455556;57,688889;
