Nome: OBIDOS
Codigo Estacao: 82178
Latitude: -1.905
Longitude: -55.5236111
Altitude: 54.72
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2006-04-30;0;44;null;null;110,2;8,355556;28;380,3;1002,872222;30,19;26,177333;23,666667;88,016667;3;,5;62,444444;null;
2006-05-31;0;42,6;null;null;115,3;8,107527;26;368;1004,274194;29,822581;25,996774;23,393548;88,322581;4;,83871;63,333333;null;
2006-06-30;0;82,1;139,326889;139,326889;242,8;6,422222;10;103,4;1001,447778;31,283333;27,001333;23,85;82,991667;5;1,543333;68,111111;null;
2006-07-31;0;93,7;152,272512;109,273111;254,7;6,215054;10;45,2;1004,211828;31,912903;27,327742;23,790323;82,241935;4;1,034409;68,602151;null;
2006-08-31;0;117;165,722676;48,4;278,6;5,849462;3;48,4;1003,446237;32,86129;27,909677;24,074194;78,653226;5;1,193548;69,032258;null;
2006-09-30;0;122,7;169,912549;17;257,7;6,044444;6;17;1003,041111;33,74;28,330667;24,31;76,2;5;1,022222;68,111111;null;
2006-10-31;0;136,3;190,783205;86,7;267,6;6,376344;6;96,7;1001,355914;34,06129;28,909677;24,696774;73,58871;5;1,402151;66,774194;null;
2006-11-30;0;83,8;158,094189;101,4;176,4;7,511111;12;101,2;1001,285556;32,426667;27,688;24,356667;80,408333;5;,666667;64;null;
2006-12-31;0;100,1;170,406039;160,7;224,6;7,010753;10;160,7;1002,397849;32,667742;27,981935;24,583871;78,951613;7;,806452;65,913978;null;
2007-01-31;0;105,6;170,263933;108,1;226,7;7,258065;16;108,1;1001,74086;32,958065;28,030323;24,619355;78,580645;6;,910753;64,83871;null;
2007-02-28;0;62,3;124,709622;124,709622;141,1;8,035714;21;248,5;1002,747619;31,185714;26,533571;23,75;85;7,2;,665476;60,47619;null;
2007-03-31;0;50,2;129,905082;129,905082;124;7,956989;28;444,7;1002,233333;30,303226;26,092903;23,377419;87,741935;5;,731183;63,655914;null;
2007-04-30;0;52,3;130,61573;130,61573;156,5;7,7;23;326,7;1002,568889;30,673333;26,433333;23,513333;86,858333;5;,722222;64,333333;null;
2007-05-31;0;59,2;146,27954;146,27954;205,5;7,752688;20;240,8;1002,345161;31,187097;27,02;23,887097;84,330645;5;,872043;66,55914;null;
2007-06-30;0;71,3;141,278181;141,278181;235,4;6,733333;11;52,5;1002,75;31,526667;26,995333;23,57;82,108333;5,1;1,057778;68,222222;null;
2007-07-31;0;90,7;150,192364;59,921819;249,9;6,16129;6;48,7;1003,612903;31,903226;27,18;23,532258;80,758065;5,2;1,154839;67,741935;null;
2007-08-31;0;116,4;163,507235;18,2;247,8;6,483871;5;18,2;1002,562366;32,812903;27,854194;23,987097;76,693548;7,2;1,439785;65,698925;null;
2007-09-30;0;117,2;163,259061;18;259,8;6,111111;8;18;1002,886667;33,36;28,065333;24,17;74,791667;6;1,655556;62,444444;null;
2007-10-31;0;103,9;164,957336;74,8;204,5;7,322581;12;74,8;1001,593548;32,932258;27,745806;24,154839;76,427419;5;,709677;65,16129;null;
2007-11-30;0;111,1;169,058458;65,5;185,5;7,211111;10;65,5;1000,606667;33,203333;28,275333;24,433333;75,566667;5;1,09;63,155556;null;
2007-12-31;0;76;136,679447;110,4;null;8,215054;14;110,4;1001,458065;31,63871;26,870968;23,874194;82,629032;5,1;,644086;62,903226;null;
2008-01-31;0;48,8;134,63662;134,63662;127,8;8,365591;26;441,6;1002,030108;30,219355;25,992258;23,180645;86,790323;3;,150538;60,860215;null;
2008-02-29;0;52,4;118,538649;118,538649;153,2;8,022989;19;242,9;1002,762069;30,617241;26,009655;23,113793;85,586207;5;,655172;63,011494;null;
2008-03-31;0;35;117,302521;117,302521;91,6;7,924731;25;382;1002,708602;29,677419;25,412903;22,806452;88,685484;5;,613978;59,569892;null;
2008-04-30;0;36,7;118,083561;118,083561;128,5;8,166667;26;460,1;1001,936667;30,023333;25,744667;22,84;88,191667;6;,8;62,777778;null;
2008-05-31;0;47,7;126,971252;126,971252;129;7,903226;20;302,2;1002,806452;30,076667;26,073548;23,148387;87,112903;5;,946237;63,096774;null;
2008-06-30;0;66,9;137,392783;135,800415;221,9;6,933333;10;119;1002,595556;31,306667;26,824;23,37;82,608333;5;1,077778;65,444444;null;
2008-07-31;0;103,5;154,38441;100,550114;275,2;6,075269;3;45,3;1004,053763;32,306452;27,390968;23,354839;77,354839;6;1,301075;68,27957;null;
2008-08-31;0;119,4;172,52343;36,505424;null;6,139785;2;14,3;1002,265591;33,367742;28,197419;24,119355;74,790323;6;1,236559;66,666667;null;
2008-09-30;0;119,7;163,283504;53,599324;241,9;6,855556;9;49,7;1002,584444;33,683333;28,062;24,056667;75,391667;7;1,177778;64,222222;null;
2008-10-31;0;102,2;167,215971;114,761252;250,1;6,612903;10;126,1;1002,434409;32,883871;27,879355;23,916129;76,798387;7;,666667;65,268817;null;
2008-11-30;0;85,9;169,074807;158,608725;205,3;7,055556;8;158,1;1000,994444;32,81;28,179333;24,453333;77,816667;5;,555556;62,833333;null;
2008-12-31;0;64;144,607178;144,607178;144;7,677419;18;282,8;1001,435484;31,122581;26,774194;23,754839;83,572581;3;,483871;62,795699;null;
2009-01-31;0;55,5;148,567107;146,945326;154,5;8,043011;20;158,9;1002,222581;31,316129;26,736774;23,76129;84,548387;3;,494624;62,043011;null;
2009-02-28;0;40,5;117,799043;117,799043;103,6;8,511905;23;394,5;1002,002381;30,428571;26,132143;23,378571;86,901786;7;,392857;61,190476;null;
2009-03-31;0;43,8;129,905082;129,905082;112,2;8,580645;26;343,7;1001,98172;30,16129;26,08;23,590323;88,564516;4;,462366;61,290323;null;
2009-04-30;0;43,6;132,479848;132,479848;133,2;8,122222;23;234,4;1003,107778;30,54;26,486667;23,81;87,541667;3;,433333;62,444444;null;
2009-05-31;0;38,3;119,814969;119,814969;null;8,27957;21;392,9;1003,677419;30,041935;25,874194;23,367742;89,298387;5;,55914;60,645161;null;
2009-06-30;0;56,5;131,718768;130,844805;null;7,388889;14;118,2;1003,768889;30,82;26,452667;23,33;85,458333;5;,988889;64,222222;null;
2009-07-31;0;89,4;154,373706;82,318305;null;6,064516;3;17,1;1003,524731;32,393548;27,405806;23,525806;79,33871;7;1,526882;67,956989;null;
2009-08-31;0;110,1;179,480686;24,903748;null;5,333333;2;6,7;1002,624731;34,080645;28,512258;24,019355;76,016129;6;1,433333;69,032258;null;
2009-09-30;0;143,9;188,626705;3,336733;279,3;5,744444;0;0;1001,106667;34,676667;29,052;24,47;71,891667;6;1,766667;67,555556;null;
2009-10-31;0;155,8;200,87044;18,900229;209,6;6,580645;5;18,4;1001,255914;34,867742;29,274839;24,774194;71,645161;6;1,150538;65,053763;null;
