Nome: PORTO DE MOZ
Codigo Estacao: 82184
Latitude: -1.751055
Longitude: -52.236186
Altitude: 13.08
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2003-05-31;0;56,1;148,671193;148,671193;171,2;5,365591;21;221,1;1010,176344;31,674194;27,220645;24,180645;85,645161;1,1;,689247;69,032258;null;
2003-06-30;36;55,4;139,758109;139,758109;187,9;5,211111;25;303,9;1010,601111;31,55;27,234667;23,91;84,816667;1,5;,69;69,222222;null;
2003-07-31;0;70,3;154,634202;154,634202;236,8;4,827957;19;110,7;1010,93871;32,122581;27,276129;23,8;83,395161;1,8;,578495;69,462366;null;
2003-08-31;36;91,1;161,409179;158,465798;259,2;4,505376;13;102,7;1011,225806;32,932258;27,854194;23,886667;81,33871;1,8;,716129;69,247312;null;
2003-09-30;36;92,5;null;null;242,7;4,822222;11;90,4;1010,755556;33,293333;27,857333;24,013793;80,416667;1,8;,758889;69,111111;null;
2003-10-31;36;110,9;null;null;173;4,978495;8;57,2;1009,554839;33,070968;28,241935;24,354839;80,298387;1,8;,737634;68,763441;null;
2003-11-30;0;101,2;null;null;163,6;5,544444;12;71,7;1009,338889;32,97;28,296;24,382759;80,975;2;,688889;69,777778;null;
2003-12-31;36;109;null;null;175,1;5,311828;11;54,3;1009,211828;32,841935;27,737419;24,151613;80,145161;1,8;,751613;69,677419;null;
2004-01-31;36;93,4;null;null;163;5,698925;13;170,9;1009,023656;31,551613;27,479355;24,03871;81,201613;1,8;,713978;69,462366;null;
2004-02-29;36;47;null;null;89,7;6,137931;27;505,9;1009,974713;30,172414;26,16;23,613793;88,241379;1,3;,7;66,896552;null;
2004-03-31;36;52,9;null;null;118,5;5,978495;27;373,1;1009,56129;30,748387;26,560645;23,990323;88,016129;1,8;,696774;68,817204;null;
2004-04-30;36;57,6;null;null;149,2;5,811111;26;281;1009,458889;31,336667;27,012;23,87;86,658333;1;,677778;68,777778;null;
2004-05-31;36;52,2;null;null;178,8;5,548387;27;260;1010,146237;31,680645;27,194839;24,103226;86,177419;1,5;,774194;68,602151;null;
2004-06-30;0;62,1;null;null;224,2;5,188889;20;232,1;1011,453333;31,756667;27,081333;23,706667;84,691667;1,3;,67;69,444444;null;
2004-07-31;0;71,4;null;null;221,6;5,010753;16;255,4;1010,8;32,074194;27,025806;23,506452;83,903226;1,5;,697849;68,27957;null;
2004-08-31;36;85,2;null;null;262;4,591398;12;72,5;1012,011828;33,087097;27,643871;23,693548;81,564516;1,1;,797849;68,602151;null;
2004-09-30;36;93,2;null;null;266,4;4,877778;14;103,2;1010,502222;33,563333;27,895333;23,936667;80,333333;1,5;,875556;68,666667;null;
2004-10-31;36;105,8;null;null;237,6;4,935484;10;26,9;1009,704301;33,851613;28,371613;24,158065;77;1,5;,835484;69,032258;null;
2004-11-30;36;122,4;null;null;216,8;4,822222;1;8,6;1008,893333;33,936667;28,568;24,61;75,483333;1,5;,861111;69,333333;null;
2004-12-31;36;132,2;null;null;135,7;5,311828;6;78,2;1009,001075;33,974194;28,44;24,570968;75,862903;1,5;,87957;67,419355;null;
2005-01-31;36;95,6;null;null;171,8;5,505376;11;165,3;1008,993548;32,609677;27,763871;24,46129;81,104839;1,5;,796774;68,387097;null;
2005-02-28;0;48;null;null;114;6,02381;24;326,3;1008,897619;31,267857;26,705714;24,05;87,3125;1,1;,704762;66,428571;null;
2005-03-31;36;54,3;null;null;118,9;6,322581;26;433,7;1010,007527;30,948387;26,735484;24,064516;87,322581;1,5;,675269;66,88172;null;
2005-04-30;36;50,6;null;null;152,1;6,022222;27;659,1;1009,48;31,4;27,05;24,14;86,858333;1,6;,741111;66,111111;null;
2005-05-31;36;54,5;null;null;146,1;5,817204;29;454,1;1009,777419;31,190323;26,848387;24,013333;85,830645;1,3;,758065;66,666667;null;
2005-06-30;36;67,5;null;null;212,5;5,066667;21;192,1;1010,294444;32,42;27,464;24,053333;83,433333;1,5;,742222;69,555556;null;
2005-07-31;36;83,7;null;null;237,8;5,010753;14;123,8;1010,596774;32,535484;27,670968;24,08;83,870968;1;,741935;68,602151;null;
2005-08-31;36;96,3;null;null;266,5;4,935484;8;70,5;1010,995699;33,658065;28,203226;24,12963;79,475806;4;,906452;68,064516;null;
2005-09-30;36;103,3;null;null;262,7;4,977778;11;87,8;1010,588889;33,883333;28,202667;24,106667;77,191667;1,3;,86;68,444444;null;
2005-10-31;36;122,4;null;null;250,3;4,88172;6;37,6;1009,702151;34,229032;28,653548;24,490323;75,048387;1,3;,895699;69,354839;null;
2005-11-30;36;114,3;null;null;165,1;4,877778;6;55,3;1008,733333;34,103333;28,780667;24,886667;75,133333;1,1;,846667;68,333333;null;
2005-12-31;36;67,7;null;null;102,7;5,709677;21;275,2;1008,73871;31,7;26,866452;23,835484;84,782258;1,3;,803226;65,698925;null;
2006-01-31;36;59,5;null;null;146,5;5,526882;25;380,3;1008,796774;31,629032;26,760645;23,848387;86,064516;1;,849462;66,451613;null;
2006-02-28;36;51,8;null;null;113,3;5,440476;25;303,2;1009,725;30,917857;26,387857;23,782143;86,482143;1,1;,870238;67,619048;null;
2006-03-31;36;53,1;null;null;105,2;5,419355;27;302,9;1010,058065;30,764516;26,422581;23,941935;86,846774;1;,83871;66,666667;null;
2006-04-30;36;53,7;null;null;123,8;5,522222;24;338,4;1009,735556;30,726667;26,54;23,903333;87,291667;1;,844444;66,222222;null;
2006-05-31;36;46,8;null;null;144;5,365591;26;330,4;1010,907527;30,8;26,51871;23,877419;87,645161;1;,81828;66,236559;null;
2006-06-30;0;57,3;141,677366;141,677366;188,4;4,888889;18;185,3;1011,151111;31,646667;27,019333;23,886667;84,25;1;,755556;66,266667;null;
2006-07-31;0;77,4;156,71881;156,71881;232,7;5,075269;21;157,3;1011,258065;32,43871;27,502581;24,058065;81,032258;1;,741935;68,817204;null;
2006-08-31;36;102,9;170,14362;146,5;285,7;4,698925;10;46,5;1010,016129;33,570968;28,173548;24,406452;78,314516;1,5;,77957;70;null;
2006-09-30;36;108,4;169,677984;48,6;251,6;4,666667;10;48,6;1010,903333;33,97;28,312667;24,363333;77,158333;1,5;,85;68,666667;null;
2006-10-31;36;126,3;178,334802;49,1;270,5;4,430108;8;49,1;1009,280645;33,922581;28,590968;24,693548;77,774194;1,5;,812903;69,569892;null;
2006-11-30;36;86,3;155,9105;155,9105;182,8;4,888889;15;186,7;1009,636667;32,48;27,724667;24,256667;80,75;1,5;,727778;69,222222;null;
2006-12-31;36;67,7;157,11728;119,3895;181,3;4,827957;14;88,6;1009,91828;31,806452;27,416774;24,351613;81,233871;1,5;,813978;69,247312;null;
2007-01-31;36;61,8;154,902731;88,4;191,6;4,935484;16;88,4;1009,589247;32,096774;27,446452;24,870968;82,975806;1,1;,851613;68,602151;null;
2007-02-28;36;49;125,059664;125,059664;136,7;5,5;21;238,3;1010,247619;30,8;26,740714;23,825;83,919643;1;,75;68,333333;null;
2007-03-31;36;36,2;130,462534;130,462534;null;5,795699;29;562,6;1009,456989;30,009677;26,184516;23,477419;87,064516;1,5;,739785;67,741935;null;
2007-04-30;0;45,8;134,813941;134,813941;136,1;5,733333;26;287,4;1009,554444;30,606667;26,76;23,933333;85,258333;1,5;,727778;69,777778;null;
2007-05-31;36;48,3;146,664586;146,664586;170,4;5,580645;28;234,9;1009,558065;31,019355;27,059355;23,96129;85,435484;3,1;,764516;70,150538;null;
2007-06-30;36;58,2;147,550307;147,550307;232,4;4,833333;19;190,3;1010,341111;31,593333;27,368;24,206667;82,833333;1,5;,805556;69,444444;null;
2007-07-31;0;57,7;148,501435;148,501435;253,2;4,956989;22;156,5;1011,23871;31,948387;27,239355;24,06129;83,024194;1;,698925;70;null;
2007-08-31;36;68;163,56144;161,3;263,3;4,612903;10;61,3;1010,46129;32,641935;27,84129;24,383871;79,629032;1;,817204;69,032258;null;
2007-09-30;36;79,8;167,484498;5,4;244,7;4,344444;3;5,4;1010,848889;33,436667;28,258667;24,426667;77,05;1,1;,868889;69;null;
2007-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2007-11-30;36;78,9;168,735809;17,6;0;4,696629;5;16,3;1008,298876;32,963333;28,268667;24,613333;75,241667;1,1;,878652;69,101124;null;
2007-12-31;36;52,3;142,860031;142,860031;87,6;5,548387;23;221,8;1008,741935;31,487097;26,764516;23,790323;83,798387;1;,807527;66,55914;null;
2008-01-31;36;46,1;133,169462;133,169462;132,4;5,419355;24;224,6;1009,377419;30,367742;26,227742;23,66129;85,709677;1,3;,789247;68,064516;null;
2008-02-29;36;40,7;122,483431;122,483431;138,1;5,367816;20;226,8;1010,132184;30,668966;26,155172;23,644828;86,275862;1,1;,86092;66,436782;null;
2008-03-31;36;53,7;141,811027;141,811027;128,8;5,924731;23;326;1010,074194;31,022581;26,729677;24,041935;85,362903;1,1;,872043;67,956989;null;
2008-04-30;5;56,1;136,668748;136,668748;132,5;5,766667;25;398,7;1009,418889;30,856667;26,698667;24,02;84,808333;1;,8;66,488889;null;
2008-05-31;0;41,4;140,75011;140,75011;143,7;5,946237;26;389,1;1010,337634;30,525806;26,663871;23,890323;86,532258;1;,741935;66,774194;null;
2008-06-30;5;43,6;135,974017;135,974017;167,8;5,622222;24;353,6;1010,693333;30,83;26,67;23,76;84,5;1;,855556;66,555556;null;
2008-07-31;36;62,5;156,728562;137,35689;244,6;4,967742;12;87;1011,131183;31,845161;27,503226;24,019355;80,903226;1,8;,917204;68,655914;null;
