Nome: CONCEICAO DO ARAGUAIA
Codigo Estacao: 82861
Latitude: -8.25916666
Longitude: -49.26388888
Altitude: 179.02
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-02-29;32;52,9;123,119677;123,119677;125,6;7,482759;20;225,5;991,027586;30,975862;25,92;22,265517;82,189655;4;2,37931;55,057471;null;
2012-03-31;18;60,9;147,082193;147,082193;181,9;6,956989;20;161,7;991,298925;32,419355;26,547742;22,780645;81,274194;4;2,494624;56,236559;null;
2012-04-30;18;64;134,300047;132,008501;210,1;6,188889;20;112,1;990,902222;33,696667;27,430667;23,221429;80,058333;7,8;2,408989;56,5;null;
2012-05-31;14;83;154,759749;154,375736;242,6;5,419355;12;152,9;992,086022;33,970968;27,688387;23,180645;75,887097;5;2,387097;58,924731;null;
2012-06-30;9;96,2;154,048298;83,002562;285,9;2,955556;5;26,3;993,21;34,536667;27,866;22,82;69,275;5;2,417778;59,555556;null;
2012-07-31;14;149,4;127,356711;15,781194;310,4;2,376344;0;0;993,150538;36,167742;28,265161;21,219355;58,346774;4;2,623656;59,569892;null;
2012-08-31;14;206;180,549148;5,123944;322,1;2,075269;0;0;993,267742;37,019355;28,784516;20,751613;51,322581;5;2,505376;53,333333;null;
2012-09-30;5;155,7;191,085432;8,447139;244,8;4,022222;4;7,6;992,457778;37,01;29,384;22,46;59,191667;5;2,466667;32;null;
2012-10-31;36;113,6;183,24119;110,48325;205,4;5,752688;8;110,4;990,432258;35,348387;28,51871;23,006452;70,379032;9;2,630108;41,935484;null;
2012-11-30;18;66,4;142,638142;142,638142;126,4;7,488889;18;260,3;990,252222;32,823333;26,734667;22,583333;80,55;6;2,566667;50;null;
2012-12-31;14;60,6;150,386912;150,386912;157,9;7,021505;20;186,2;990,486022;32,748387;26,803226;22,506452;82,048387;5;2,416129;56,666667;null;
2013-01-31;18;58,3;144,219381;144,219381;129,7;7,526882;22;342,4;991,434409;32;26,534839;22,583871;82,806452;3;2,376344;53,11828;null;
2013-02-28;18;54,7;128,50043;128,50043;146,9;7;17;209,5;990,59881;32,414286;26,553571;22,625;82,5625;5;2,559524;56,785714;null;
2013-03-31;18;57,8;147,177105;147,177105;167,4;7,516129;22;362,8;991,230108;32,56129;26,915484;22,709677;82,766129;5;2,419355;54,83871;null;
2013-04-30;32;58,2;146,792081;146,792081;175,5;6,544444;17;173,9;991,772222;32,4;27,294;23,073333;82,008333;4;2,388889;57;null;
2013-05-31;14;38,1;158,6774;151,453923;230,4;5,344086;9;118;992,283871;33,577419;27,772258;23,26129;77,653226;4,1;2,398925;59,247312;null;
2013-06-30;14;97,5;155,947554;112,964268;282,9;3,822222;6;76,4;992,774444;34,296667;28,003333;22,88;71,616667;5;2,266667;58,666667;null;
2013-07-31;14;130,7;173,762184;30,556371;299,3;2,784946;2;6,1;993,035484;35,606452;28,582581;22,490323;63,637097;5;1,741935;60;null;
2013-08-31;14;177;195,797901;4,831445;310,5;2,333333;null;0;991,997849;37,690323;29,489677;21,916129;54,225806;4;2,569892;55,483871;null;
2013-09-30;5;136,9;184,41632;111,41295;245,6;4,522222;5;111;991,485556;36,386667;29,156667;22,97;63,166667;5;2,788889;49,444444;null;
2013-10-31;36;101,6;172,471742;172,471742;209,2;6,043011;10;244,3;991,304301;34,819355;28,035484;22,880645;72,774194;6;2,623656;48,602151;null;
2013-11-30;14;59,3;137,205882;137,205882;158,7;7,811111;20;199,8;990,233333;32,373333;26,434667;22,42;81,808333;6;2,777778;53,333333;null;
2013-12-31;18;54,6;133,886802;133,886802;129,1;7,741935;20;280,3;990,741935;31,645161;26,443226;22,551613;83,766129;5;2,494624;52,580645;null;
2014-01-31;18;60,6;136,95099;136,95099;142;7,580645;2;150,7;991,78172;31,574194;26,051613;22,074194;82,612903;5;2,537634;54,301075;null;
2014-02-28;18;43,3;120,441938;120,441938;108,6;8,25;null;414,2;991,00119;31,339286;26,057143;22,339286;85,285714;5;2,283333;52,5;null;
2014-03-31;32;51,7;139,867971;139,867971;161,2;7,677419;null;305,7;991,501075;32,096774;26,512258;22,519355;84,870968;5;2,392473;52,731183;null;
2014-04-30;18;58,6;139,606996;139,606996;172,4;6,588889;null;168,4;991,911111;32,64;26,994;22,696667;81,841667;4;2,318889;57,444444;null;
2014-05-31;9;91,4;168,591973;99,528011;252;4,967742;null;22,8;992,077419;34,225806;28,320645;23,332258;73,645161;5;2,258065;59,569892;null;
2014-06-30;14;74,3;171,623242;19,089034;301,3;2,888889;null;0;992,923333;35,703333;28,763333;22,69;62,275;4;2,322222;60;null;
2014-07-31;5;159,5;180,037742;4,186923;303,8;3,11828;null;,7;994,627957;36,535484;28,900645;22,303226;57,185484;5;2,708602;60;null;
2014-08-31;14;182;193,550392;,895257;298,5;2,569892;null;,3;992,949462;37,567742;29,283871;21,909677;52,048387;5;2,473118;57,526882;null;
2014-09-30;36;127,5;175,93873;79,162511;247,6;3,944444;null;79,1;991,53;35,976667;28,686667;22,753333;66,663793;5;2,022222;52;null;
2014-10-31;5;102,2;215,441621;null;200,9;6,064516;null;240,3;991,463441;34,470968;27,932903;22,816129;72,887097;6;2,516129;50,860215;null;
2014-11-30;18;58,8;149,973774;149,973774;161,5;6,6;null;269,1;990,574444;32,78;27,115333;22,706667;81,908333;5;2,352222;55,888889;null;
2014-12-31;18;52,1;141,048451;141,048451;135,1;6,83871;null;415,4;991,288172;31,7;26,379355;22,496774;83,943548;5;2,397849;54,516129;null;
2015-01-31;18;53,9;140,552023;140,552023;166,3;7,107527;null;264,6;992,293548;32,190323;26,404516;22,506452;82,137097;5;2,183417;55,430108;null;
2015-02-28;18;48,9;123,621169;123,621169;130,5;7,940476;null;193,5;992,017857;31,696429;26,182857;22,253571;83,026786;5;2,190476;54,404762;null;
2015-03-31;18;55,3;141,670661;141,670661;152,1;7,55914;null;246,5;991,67957;31,93871;26,545806;22,548387;83,16129;11;2,229032;57,956989;null;
2015-04-30;18;49,8;137,850288;137,850288;177,5;6,866667;null;147,2;992,032222;32,41;26,810667;22,723333;83,466667;5;2,211111;57,333333;null;
2015-05-31;14;75,9;158,6774;157,664698;247,7;5,645161;null;144,1;992,558065;33,7;27,816129;23,090323;76,467742;5;2,193548;57,956989;null;
2015-06-30;9;116,2;163,652939;69,693453;283,3;3,511111;null;,1;993,844444;34,926667;28,346667;22,826667;64,116667;5;2,288889;60;null;
2015-07-31;14;141,6;169,665294;22,753937;300,3;3,387097;null;9,3;993,188172;35,941935;28,467097;22,06129;60,862903;5;1,739785;59,892473;null;
2015-08-31;14;181,4;191,321156;2,887837;317,2;1,88172;null;0;992,741935;37,793548;29,315484;21,583871;51,725806;4;2,812903;46,021505;null;
2015-09-30;5;126,9;209,212339;15,528293;273,5;3,466667;null;14,5;991,192222;38,433333;30,253333;23,28;57,591667;5;2,436667;41,333333;null;
2015-10-31;32;105,4;220,364199;15,162566;232,5;4,333333;null;15,1;990,947312;37,182143;29,987857;23,741935;60,629032;5;2,397849;30,645161;null;
2015-11-30;23;68,1;173,77776;154,101646;166;6,922222;null;154,1;990,404444;34,833333;28,307333;23,163333;75,225;5;2,301111;40,222222;null;
2015-12-31;18;53;160,129843;160,129843;145,9;6,666667;null;275,1;991,775269;33,019355;27,266452;22,770968;80,798387;4;2,090323;43,978495;null;
2016-01-31;5;46;142,377367;142,377367;109,5;7,817204;null;257,3;991,845161;31,441935;26,443226;22,441935;85,629032;5;2,333333;55,913978;null;
2016-02-29;9;84,3;180,826878;129,143889;234,2;5;null;58,6;991,231034;35,214286;28,981379;23,393103;72,241379;5;2,091954;57,931034;null;
2016-03-31;27;52,7;158,538155;158,538155;166,8;7,16129;null;289,6;992,097849;32,812903;27,445806;22,948387;82,879032;4;2,021505;54,83871;null;
2016-04-30;14;73,3;165,788084;117,483521;183,4;6,055556;null;48,4;991,314444;34,32;28,312;23,286667;77,433333;10;2,291111;57,111111;null;
2016-05-31;14;88,7;178,855447;50,305567;254,9;4,602151;null;26,1;992,911828;35,080645;28,76129;23,429032;73,645161;4;2,129032;59,677419;null;
2016-06-30;14;103,6;159,75326;39,194984;270,6;3,566667;null;34,4;994,296667;34,843333;28,172667;22,733333;69,383333;5;2,366667;59,888889;null;
2016-07-31;14;164;175,891089;1,585943;324,3;1,333333;null;0;993,778495;37,016129;28,693548;21,554839;55,201613;6;2,752688;60;null;
2016-08-31;5;189,6;224,353226;,294979;295,8;2,752688;null;0;991,995699;38,664516;30,232903;22,219355;53,540323;3;1,892473;58,494624;null;
2016-09-30;5;140,4;191,085432;67,324854;196,5;5,377778;null;67,3;992,173333;36,676667;29,501333;23,19;61,866667;5;2,498889;50;null;
2016-10-31;18;104,1;183,24119;56,807285;210,6;6,053763;null;56,8;990,508602;35,46129;28,612903;23,132258;70,943548;7;2,55914;51,827957;null;
2016-11-30;18;72,5;167,662266;84,101624;165,6;6,944444;null;84,1;989,978889;34,18;27,972667;23,113333;77,6;5;2,266667;54,333333;null;
2016-12-31;23;52,2;154,237025;136,400203;156,5;7,043011;null;136,4;990,753763;33,058065;26,945161;22,725806;81,782258;5;2,530108;55,698925;null;
2017-01-31;18;52,3;146,078154;146,078154;167,6;7,225806;null;255,1;991,548387;32,564516;26,575484;22,416129;82,766129;6;2,225806;56,451613;null;
2017-02-28;14;39,5;123,621169;123,621169;98,9;8,119048;null;289,6;991,72381;31,185714;26,140714;22,35;84,607143;5;2,190476;54,285714;null;
2017-03-31;23;50,6;149,045667;149,045667;156,8;7,172043;null;215,6;991,466667;32,390323;27,02;22,93871;82,451613;5;2,021505;56,451613;null;
2017-04-30;23;48,4;148,628328;148,628328;179,4;6,322222;null;189,3;991,607778;33,006667;27,434;23,19;82,016667;4;2;58,222222;null;
2017-05-31;9;82,9;181,057266;113,473382;272,4;4,150538;null;37,2;992,125806;35,093548;28,941935;23,696774;72,774194;5;2,032258;59,462366;null;
2017-06-30;14;121,1;161,701961;27,478774;283,4;2,9;null;8,9;993,203333;35,516667;28,354667;22,42;63,375;4;2,155556;59,888889;null;
2017-07-31;14;173,4;159,721989;4,105619;314,7;1,88172;null;0;995,363441;35,732258;27,922581;20,564516;53,653226;5;2,549462;60;null;
2017-08-31;5;183,6;221,751476;,928748;314,3;2,16129;null;0;992,333333;39,093103;30,540667;22,841935;52,024194;4;2,5;45,053763;null;
2017-09-30;5;222,6;228,661896;,101947;285,1;2,8;null;0;991,494444;39,453333;31,011333;22,276667;46,833333;5;1,933333;39,333333;null;
2017-10-31;5;133,9;213,009679;19,80986;192,3;5,451613;null;19,8;990,26129;36,966667;29,874839;23,458065;63,112903;6;2,537634;40;null;
2017-11-30;5;52,7;157,634432;157,634432;143,3;7,055556;null;217,2;990,318889;33,503333;27,500667;22,8;77,858333;5;2,244444;56,888889;null;
2017-12-31;23;47,8;142,880242;142,880242;116,9;8,043011;null;226,1;990,905376;32,190323;26,400645;22,474194;84,669355;5;2,182796;54,946237;null;
2018-01-31;18;46;140,552023;140,552023;160,6;7,193548;null;186,7;991,305376;32,051613;26,347742;22,522581;83,733871;5;2,11828;57,741935;null;
2018-02-28;32;null;117,320863;117,320863;103,1;7,896341;null;489,7;991,289286;30,575;25,845;22,332143;87,232143;4,11552;2,247269;95,654762;null;
2018-03-31;18;57,6;145,325142;145,325142;165,3;7,27957;null;444;991,413978;32,293548;26,852258;22,648387;82,822581;4;2,043321;56,27957;null;
2018-04-30;18;52,8;137,850288;137,850288;166,2;6,733333;null;301,4;992,27;32,593333;27,049333;22,89;81,575;4;2,1;59,111111;null;
2018-05-31;14;85,7;174,74617;109,523622;272,7;4,236559;null;34;992,796774;35,032258;28,593548;23,296774;70,959677;4;2,043011;59,892473;null;
2018-06-30;14;130,3;165,620474;26,656007;302,5;2,366667;null;7,2;993,886667;36,076667;28,474;22,163333;62,316667;4;1,966667;60;null;
2018-07-31;14;169,2;177,928413;4,470593;317,2;1,731183;null;,3;993,686022;37,470968;28,821935;21,316129;53,782258;4;2,451613;60;null;
2018-08-31;5;161,1;191,321156;17,00214;292,3;3,548387;null;16,3;993,153763;37,932258;29,254194;22,190323;58,298387;5;2,132258;53,655914;null;
2018-09-30;5;134,3;188,761401;33,416446;219,3;5,111111;null;33,3;990,868889;37,02;29,284;22,976667;63,591667;5;2,122222;48,555556;null;
2018-10-31;18;85,9;176,68124;146,308172;213,9;6,215054;null;146,3;990,817204;35,393548;28,235484;23;75,887097;5;2,16129;50,860215;null;
2018-11-30;18;67;155,693969;155,693969;156,9;7,066667;null;156,1;990,432222;33,956667;27,473333;22,91;80,35;5;2,091111;57;null;
2018-12-31;18;77,9;160,129843;160,129843;141,8;7,548387;null;237,3;991,833333;32,709677;27,264516;23,074194;78,427419;5;1,774194;56,129032;null;
2019-01-31;18;62,4;142,377367;142,377367;153,7;7,387097;null;185,6;992,693548;32,567742;26,384516;22,206452;82,612903;5;2,387097;56,55914;null;
2019-02-28;18;57,7;135,215526;135,215526;135,2;7,077381;null;153,9;992,095238;32,542857;26,903571;22,578571;82,473214;5;2,071772;57,22619;null;
2019-03-31;27;62,8;150,930236;150,930236;176,3;7,126344;null;244,6;992,307527;32,948387;27,040645;22,954839;82,306452;5;2,108458;54,913978;null;
2019-04-30;18;61,4;150,482867;150,482867;162,9;6,155556;null;319,6;992,105556;33,24;27,424667;22,913333;81,775;4;2,222222;57,222222;null;
2019-05-31;18;82;172,682561;127,323333;252,2;4,548387;null;59,6;991,796774;35,187097;28,535484;23,383871;75,975806;4;1,870968;59,247312;null;
2019-06-30;14;null;173,664395;32,71066;null;2,508197;null;6,5;993,677049;36,184211;28,9;22,945;64,4125;4;2,491803;60;null;
2019-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019-08-31;14;null;null;null;null;2,318182;null;0;993,690909;38,45;29,738182;22,186364;51,454545;5;2,393939;56,666667;null;
2019-09-30;5;null;null;null;null;2,516129;null;42,2;991,212903;39,061905;30,546667;23,1;54,761905;5;2,494915;52,580645;null;
2019-10-31;23;null;null;null;null;6,144928;null;182,7;990,868116;34,369565;27,216522;22,456522;77,923913;5;2,565217;58,405797;null;
2019-11-30;23;null;null;null;null;7,114754;null;136,2;990,22459;34,315;27,288;22,365;79,7625;8;2,622951;59,180328;null;
2019-12-31;18;null;null;null;null;6,188525;null;128,9;990,316393;34,565;28,017;23,885714;78,7625;5,1444;2,167395;96,606557;null;
2020-01-31;18;null;null;null;null;6,931818;null;215,7;991,772727;33,472727;27,66;24,031818;81,068182;5,1444;1,816129;96,318182;null;
2020-02-29;18;null;null;null;126,2;6,975309;null;228,4;991,887654;32,27037;26,857037;22,881481;83,564815;5,1444;2,349911;96,740741;null;
2020-03-31;18;null;null;null;146,1;7,392473;null;327,7;991,827957;32,409677;26,874839;22,580645;83,104839;10,2888;2,378594;96,784946;null;
2020-04-30;14;null;null;null;138,9;6,423611;null;176,2;992,380556;33,604167;27,6325;23,008333;79,354167;4,11552;2,37214;96,875;null;
2020-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-06-30;18;null;null;null;226,3;3,068182;2;7,1;994,018182;35,325;28,363333;22,604167;69,65625;5,1444;1,908105;97;null;
2020-07-31;18;null;null;null;276;1,018519;0;0;993,853704;36,959259;28,593333;21,262963;61,222222;5,1444;1,638587;97;null;
2020-08-31;18;null;null;null;253,1;2,331731;0;0;993,198077;38,169231;29,470769;21,596154;56,538462;5,1444;1,820326;96,519231;null;
2020-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

