Nome: BENJAMIN CONSTANT
Codigo Estacao: 82410
Latitude: -4.3786111
Longitude: -70.02999999
Altitude: 78.41
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2008-07-31;0;51,3;138,917823;133,34542;205,3;7,494624;11;109,2;null;null;32,825806;26,003871;21,867742;83,782258;2;,698925;44,408602;
2008-08-31;0;58,5;141,894944;141,894944;209,5;7,634409;16;147,6;null;null;33,645161;26,566452;22,354839;84,129032;3;,752688;45,053763;
2008-09-30;0;51,2;137,072391;137,072391;184,9;7,911111;14;237,8;null;null;32,826667;26,239333;22,04;84,758333;3;,844444;42,5;
2008-10-31;0;51,2;144,04894;144,04894;165,5;7,827957;17;256;null;null;32,845161;26,50129;22,648387;85,314516;2;,752688;44,731183;
2008-11-30;0;48,5;141,794683;141,794683;156,6;8,155556;17;364;null;null;32,64;26,774667;23,166667;85,8;3;,788889;43,444444;
2008-12-31;0;42,1;145,393995;145,393995;106,7;8,376344;21;278,2;null;null;32,229032;26,323871;22,983871;87,032258;3;,72043;43,44086;
2009-01-31;0;36,1;143,248505;143,248505;109,4;8,483871;26;611,4;null;null;30,822581;25,753548;22,667742;88,919355;3;,731183;41,612903;
2009-02-28;0;34,4;129,105151;129,105151;100,6;8,666667;21;409,4;null;null;31,589286;25,986429;22,614286;88,625;3;,679762;41,904762;
2009-03-31;0;39,8;141,924041;141,924041;119,9;7,904762;19;570,6;null;null;31,877419;26,162581;22,990323;null;2;,430159;34,84127;
2009-04-30;0;40,4;136,644323;136,644323;127,6;8;19;227,6;null;null;32,096667;26,371333;23,323333;null;3;,468333;33,606557;
2009-05-31;0;43,8;140,525376;140,525376;145,5;7,306452;14;224,6;null;null;32,058065;26,437419;23,145161;null;3;,516129;35;
2009-06-30;0;31,3;null;null;100,7;8,133333;16;229,3;null;null;31,416667;25,797333;22,536667;null;2;,633333;35,5;
2009-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2009-08-31;0;45,6;null;null;167,5;8,04918;13;117,6;null;null;33,258065;26,5;22,674194;null;2;,508197;37,540984;
2009-09-30;0;59,1;null;null;208,6;7,373494;13;108,8;null;null;34,306667;27,3;22,86;81,65625;3;,759036;43,975904;
2009-10-31;0;51,3;145,89004;145,89004;176,4;7,666667;15;210;null;null;33,612903;26,996774;23,286667;83,951613;2;,817204;44,83871;
2009-11-30;0;44;142,850566;142,850566;157,5;8,382022;16;258,2;null;null;33,443333;27,081333;23,5;86,37931;3;,764045;43,707865;
2009-12-31;0;25,1;144,992054;144,992054;84,5;8,690476;21;250,4;null;null;31,489286;26,26;23,239286;88,767857;2;,797619;42,97619;
2010-01-31;0;33,8;145,142357;145,142357;121,6;8,860215;22;458,4;null;null;31,848387;26,33871;23,074194;88,822581;3;,752688;42,258065;
2010-02-28;0;36,4;132,831111;132,831111;101,9;8,619048;21;304,6;null;null;32,785714;27,115;23,835714;86,482143;3;,75;42,5;
2010-03-31;0;38,3;146,414258;146,414258;140,8;8,096774;18;322,6;null;null;33,380645;27,256774;23,709677;85,669355;3;,795699;43,548387;
2010-04-30;0;27;139,861043;139,861043;135,9;8,377778;19;232;null;null;32,833333;27,150667;23,943333;86,3;2;,866667;42,888889;
2010-05-31;5;35,6;141,980982;137,534203;140,8;8,032258;18;110,6;null;null;32,473333;26,750323;23,493548;85,677419;3;,989247;44,021739;
2010-06-30;5;39;134,477209;134,477209;114,5;8,033333;17;302,6;null;null;32,016667;26,132;22,62;87,691667;3;,944444;42,555556;
2010-07-31;0;46,9;135,559083;129,621338;174,3;7,612903;10;98;null;null;31,616129;25,154839;20,487097;84,790323;3;,860215;43,870968;
2010-08-31;0;58,8;140,351359;119,847289;187,8;8,228261;9;94,2;null;null;33,793548;26,262581;20,941935;82,201613;2;,815217;42,717391;
2010-09-30;0;56,1;140,629179;121,266088;176,3;7,722222;11;109,8;null;null;34,456667;27,253333;22,12;81,716667;3;,766667;44;
2010-10-31;0;62,5;145,494927;135,037424;148,6;8,236559;13;129,8;null;null;33,593548;26,890968;22,393548;81,75;2;,806452;43,978495;
2010-11-30;0;53,4;140,614395;140,614395;140,6;7,911111;17;411,6;null;null;32,79;26,476667;22,51;85,208333;3;,822222;42,444444;
2010-12-31;0;46,6;145,376155;145,376155;112,2;8,043011;20;243,8;null;null;32,309677;26,329677;22,4;86,016129;2;,709677;43,11828;
2011-01-31;0;42,5;143,214657;143,214657;110,7;8,677419;23;281,8;null;null;31,532258;25,782581;21,974194;87,725806;2;,774194;43,978495;
2011-02-28;0;35,3;128,697815;128,697815;90,2;8,833333;18;278,6;null;null;31,289286;25,902857;21,678571;87,160714;11;,857143;42,857143;
2011-03-31;0;39,7;141,126729;141,126729;107,1;8,806452;20;305,6;null;null;31,703226;25,86129;21,854839;87,241935;2;,860215;43,11828;
2011-04-30;0;43,4;130,21752;130,21752;126;8,566667;22;328,6;null;null;32,176667;26,266;22,173333;86,716667;2;,811111;43,666667;
2011-05-31;0;35;126,617998;126,617998;98,5;8,645161;21;263,4;null;null;31,658065;25,936129;22,222581;88,701613;2;,709677;42,688172;
2011-06-30;0;40,6;120,372801;120,372801;116;8,355556;19;197,8;null;null;31,746667;25,722667;21,89;87,791667;2;,877778;43,888889;
2011-07-31;0;41,5;121,341419;121,341419;187,6;8,247312;16;160,2;null;null;32,051613;25,65871;21,293548;85,879032;2;,83871;44,83871;
2011-08-31;5;59,9;130,545069;117,533289;235,2;8,010753;11;74,8;null;null;33,906452;26,100645;20,990323;81,669355;2;1;45,698925;
2011-09-30;23;54,8;130,977565;123,045215;168,7;8,466667;16;114,2;null;null;33,696667;26,252667;21,353333;83,15;3;,911111;45,111111;
2011-10-31;5;56,1;143,92559;136,294535;131,1;8,677419;15;130;null;null;32,3;26,685161;22,719355;84,516129;2;,795699;43,870968;
2011-11-30;0;52,7;138,710201;138,710201;143,1;8,585714;17;303,6;null;null;32,06;26,508;22,776667;88,05;2;,771429;40,571429;
2011-12-31;null;null;null;null;null;null;11;null;null;null;30,9625;26,26;23,18125;90,8;1;null;null;
2012-01-31;null;null;null;null;null;null;9;null;null;null;30,726667;26,114667;22,773333;90,866667;1;null;null;
2012-02-29;0;41,7;null;null;95,4;8,844828;20;342;null;null;30,327586;25,72;22,589655;91;2;,672414;36,37931;
2012-03-31;0;39,5;129,030155;129,030155;105,7;8,822581;26;443;null;null;30,732258;25,865161;22,612903;90,607143;2;,66129;36,129032;
